nodegoat ID,Object ID,Name,Region,[GPS Location] Geometry
ngCJ9a48oCzUoDzUmCL26rzHdDQ,14145994,Allangi/Voulomeni Petra,East Lokris,"{'object': {'nodegoat_id': 'ngCJ9a48oCzUoDzUmCL26rzHdDQ', 'object_id': 14145994, 'object_name': 'Allangi/Voulomeni Petra', 'object_name_plain': None, 'object_name_style': [], 'object_style': [], 'object_sources': [], 'object_version': '', 'object_dating': '2022-12-26T20:15:03Z'}, 'object_definitions': {'35464': {'object_description_id': 35464, 'object_definition_ref_object_id': None, 'object_definition_value': 'Allangi/Voulomeni Petra', 'object_definition_sources': [], 'object_definition_style': []}, '35470': {'object_description_id': 35470, 'object_definition_ref_object_id': 11945198, 'object_definition_value': 'Central Greece', 'object_definition_sources': [], 'object_definition_style': []}, '37737': {'object_description_id': 37737, 'object_definition_ref_object_id': 12414605, 'object_definition_value': 'East Lokris', 'object_definition_sources': [], 'object_definition_style': []}, '45617': {'object_description_id': 45617, 'object_definition_ref_object_id': [14016048, 13960733], 'object_definition_value': ['Uplands', 'Mountain pass'], 'object_definition_sources': [], 'object_definition_style': []}, '35469': {'object_description_id': 35469, 'object_definition_ref_object_id': None, 'object_definition_value': 'The site is located some 2.5 km southeast of Rengini, on the road leading to Vasilika pass.\r\n\r\nArchitectural remains and surface pottery suggest the existence of a site occupied in the Hellenistic and Roman periods.', 'object_definition_sources': [], 'object_definition_style': []}, '45313': {'object_description_id': 45313, 'object_definition_ref_object_id': [13814002], 'object_definition_value': ['Survey'], 'object_definition_sources': [], 'object_definition_style': []}, '38059': {'object_description_id': 38059, 'object_definition_ref_object_id': [], 'object_definition_value': [], 'object_definition_sources': [], 'object_definition_style': []}, '45314': {'object_description_id': 45314, 'object_definition_ref_object_id': [12497988], 'object_definition_value': ['Pascual Papakonstantinou (2013) <span style=""font-style: italic;"">The Ancient Topography of the Epicnemidian Locris</span> Topography and History of Ancient Epicnemidian Locris'], 'object_definition_sources': [], 'object_definition_style': []}}, 'object_subs': []}"
ngHO2D18tIeZ1IefrIQ95weEiIV,14147721,Palianifitsa/Kalyvia,East Lokris,"{""type"": ""Point"", ""coordinates"": [22.75884, 38.70417]}"
ngMT2I68yMTE6NjUwNF4wbjZnMA,14147726,Velona,East Lokris,"{""type"": ""Point"", ""coordinates"": [22.803611, 38.716944]}"
ngQX3I08cSHI0RnUaSZ8dfnJrRk,14147730,Kamena Vourla - Iera Moni Metamorphoseos tou Sotiros,East Lokris,"{""type"": ""Point"", ""coordinates"": [22.755, 38.771111]}"
ngTA3L38fVAL5UqLdTC17iqYuTH,14147733,Blesia,East Lokris,"{""type"": ""Point"", ""coordinates"": [22.855426, 38.73058]}"
ngCJ4C28oETU6DzGmDV0orzRdDQ,14147742,Mavrolithia,East Lokris,"{""type"": ""Point"", ""coordinates"": [22.815833, 38.784722]}"
ngDK1D78pDUV8EaDnDc59sayeDR,14147917,Xylikoi - Kastraki,East Lokris,"{""type"": ""Point"", ""coordinates"": [22.654601, 38.714243]}"
ngIP2E28uJPA2JfgsIB04xfRjIc,14147922,Xylikoi - Skopia/Vigla,East Lokris,"{""type"": ""Point"", ""coordinates"": [22.673943, 38.710123]}"
ngMT0E08yNDExNjUwMF83bjBnMA,14150700,Ag. Konstantinos,East Lokris,"{""type"": ""Point"", ""coordinates"": [22.8564007755498, 38.75752609494714]}"
ngAH1S48mARS7BxykBz3qpxTbAO,14151114,Rachi Vathyrematos - Dichalorematos,East Lokris,"{'object': {'nodegoat_id': 'ngAH1S48mARS7BxykBz3qpxTbAO', 'object_id': 14151114, 'object_name': 'Rachi Vathyrematos - Dichalorematos', 'object_name_plain': None, 'object_name_style': [], 'object_style': [], 'object_sources': [], 'object_version': '', 'object_dating': '2022-12-29T19:04:19Z'}, 'object_definitions': {'35464': {'object_description_id': 35464, 'object_definition_ref_object_id': None, 'object_definition_value': 'Rachi Vathyrematos - Dichalorematos', 'object_definition_sources': [], 'object_definition_style': []}, '35470': {'object_description_id': 35470, 'object_definition_ref_object_id': 11945198, 'object_definition_value': 'Central Greece', 'object_definition_sources': [], 'object_definition_style': []}, '37737': {'object_description_id': 37737, 'object_definition_ref_object_id': 12414605, 'object_definition_value': 'East Lokris', 'object_definition_sources': [], 'object_definition_style': []}, '45617': {'object_description_id': 45617, 'object_definition_ref_object_id': [13960731], 'object_definition_value': ['Hillside'], 'object_definition_sources': [], 'object_definition_style': []}, '35469': {'object_description_id': 35469, 'object_definition_ref_object_id': None, 'object_definition_value': 'The site is located about 2km east of ancient Daphnous, on a ridge known as Rachi, between Vathyrema and Dichalorema. It has a good overview of the mountain passes and the coastal zone.', 'object_definition_sources': [], 'object_definition_style': []}, '45313': {'object_description_id': 45313, 'object_definition_ref_object_id': [13814001], 'object_definition_value': ['Excavated'], 'object_definition_sources': [], 'object_definition_style': []}, '38059': {'object_description_id': 38059, 'object_definition_ref_object_id': [], 'object_definition_value': [], 'object_definition_sources': [], 'object_definition_style': []}, '45314': {'object_description_id': 45314, 'object_definition_ref_object_id': [12497988], 'object_definition_value': ['Pascual Papakonstantinou (2013) <span style=""font-style: italic;"">The Ancient Topography of the Epicnemidian Locris</span> Topography and History of Ancient Epicnemidian Locris'], 'object_definition_sources': [], 'object_definition_style': []}}, 'object_subs': []}"
ngWD1A08iWjOjXtEgWP80ltLxHK,14157010,Agnanti - Kastri,East Lokris,"{""type"": ""Point"", ""coordinates"": [22.886125, 38.719324]}"
ngIP7y48uKZA4JfMsJR24xfJjJc,14185774,Böçeli Tepe,Aiolis,"{""type"": ""Point"", ""coordinates"": [26.976167471980403, 38.69530226430077]}"
ngYF6G48kYPQ4ZvKiAH2invZzZs,14185964,Tell el-Herr,North Africa,"{""type"": ""Point"", ""coordinates"": [32.67539978027344, 30.97787667782654]}"
ngZG1R38lZQR4AwtjBS15owOaKN,14186013,Adramyttion,Aiolis,"{""type"": ""Point"", ""coordinates"": [26.936321, 39.5023635]}"
ngHO2D18tIeZ6IefrHg9sweEiIV,14186021,Mandra Tepe - Thebe,Aiolis,"{'object': {'nodegoat_id': 'ngHO2D18tIeZ6IefrHg9sweEiIV', 'object_id': 14186021, 'object_name': 'Mandra Tepe - Thebe', 'object_name_plain': None, 'object_name_style': [], 'object_style': [], 'object_sources': [], 'object_version': '', 'object_dating': '2023-01-17T09:35:45Z'}, 'object_definitions': {'35464': {'object_description_id': 35464, 'object_definition_ref_object_id': None, 'object_definition_value': 'Mandra Tepe - Thebe', 'object_definition_sources': [], 'object_definition_style': []}, '35470': {'object_description_id': 35470, 'object_definition_ref_object_id': 11945194, 'object_definition_value': 'Western Anatolia', 'object_definition_sources': [], 'object_definition_style': []}, '37737': {'object_description_id': 37737, 'object_definition_ref_object_id': 12409581, 'object_definition_value': 'Aiolis', 'object_definition_sources': [], 'object_definition_style': []}, '45617': {'object_description_id': 45617, 'object_definition_ref_object_id': [13960736, 13960731], 'object_definition_value': ['Agricultural plain', 'Hillside'], 'object_definition_sources': [], 'object_definition_style': []}, '35469': {'object_description_id': 35469, 'object_definition_ref_object_id': None, 'object_definition_value': 'Located in the fertile Thebe plain (modern Edremit plain).', 'object_definition_sources': [], 'object_definition_style': []}, '45313': {'object_description_id': 45313, 'object_definition_ref_object_id': [13814002], 'object_definition_value': ['Survey'], 'object_definition_sources': [], 'object_definition_style': []}, '38059': {'object_description_id': 38059, 'object_definition_ref_object_id': [], 'object_definition_value': [], 'object_definition_sources': [], 'object_definition_style': []}, '45314': {'object_description_id': 45314, 'object_definition_ref_object_id': [12347727], 'object_definition_value': ['Bayne <span style=""font-style: italic;"">The Grey Wares of Northwest Anatolia in the Middle and Late Bronze Age and Early Iron Age and their Relation to the Early Greek Settlements</span>'], 'object_definition_sources': [], 'object_definition_style': []}}, 'object_subs': []}"
ngAH4E08mBHSlBxIkAz80pxPbBO,14187740,Mopsuestia,Cilicia Pedias,"{""type"": ""Point"", ""coordinates"": [35.622373802555, 36.958040495349]}"
ngUB6C08gVLM4VrUeVD84jrHvWI,14187760,Tatarlı Höyük,Cilicia Pedias,"{""type"": ""Point"", ""coordinates"": [36.05357, 37.10886]}"
ngVC8t78hXMN2WsZfW852ksEwWp,14237687,Stefania Plateau,Ionia,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[27.258718685666334, 37.43024003752036], [27.285691951791843, 37.44130193919723], [27.310293941776138, 37.45189158948824], [27.326596465258742, 37.46365610948531], [27.334599522242343, 37.4737721163936], [27.337563617419818, 37.48388675429504], [27.33430311272417, 37.4923537702864], [27.328671315845412, 37.49400001579575], [27.31830390535748, 37.49303742010152], [27.29577678199888, 37.48598170466468], [27.268803514738718, 37.46951577638136], [27.253219050768738, 37.46141532816468], [27.23958421294688, 37.44823854657483], [27.241659079571235, 37.43906048810963], [27.247290860410914, 37.433647259221985], [27.258718685666334, 37.43024003752036]]]}]}"
ngPW2L98bPcH0QmfzP07bemoqPj,14240429,Bozdivlit Tepe,Aiolis,"{""type"": ""Point"", ""coordinates"": [27.00708553224902, 38.81080783238849]}"
ngYF6G48kYPQ5ZvsiAR2jnvVzAM,14255264,Kato Phana,Ionia,"{""type"": ""Point"", ""coordinates"": [25.9305917, 38.2070923]}"
ngUB8s68gWBM0VrkeWN47jrRvUI,14255286,Kos,Aegean Islands,"{""type"": ""Point"", ""coordinates"": [27.17, 36.844]}"
ngNU7Z98zPEF1OkhxO079ckOoOh,14256279,Antissa,Aegean Islands,"{""type"": ""Point"", ""coordinates"": [26.018986499743, 39.291381968099]}"
ngMT0E08yNDEzNjIwMV81bjBnMA,14321500,Megiste,Aegean Islands,"{""type"": ""Point"", ""coordinates"": [29.591336699999996, 36.1525561]}"
ngAH1u48mBHS7BxSkAJ26pzlbCO,14341114,Rhoiteion,Troad,"{""type"": ""Point"", ""coordinates"": [26.301720900000003, 40.0079714]}"
ngNU0F18zOEFxOkBxPG9ackCoOB,14341701,Aulis,Boiotia,"{""type"": ""Point"", ""coordinates"": [23.5936545, 38.4302595]}"
ngZG1R38lZwRkAwDjAI15owOaKN,14341713,Tauris,Pontus Euxinus,"{""type"": ""Point"", ""coordinates"": [33.893124034366, 45.097508121189]}"
ngSZ3O28eSJK2TpScUB0ehpTtTm,14341732,Phthia,Thessaly,"{""type"": ""Point"", ""coordinates"": [22.378252662692, 39.321705458071]}"
ngDK4D38pFUV4EaHnDM1nsaQeER,14341743,Gyrton,Thessaly,"{""type"": ""Point"", ""coordinates"": [22.569853, 39.798151]}"
ngSZ5E88eSZKeTpmcTB68hpXtTG,14341958,Molossia,Northern Greece,"{""type"": ""Point"", ""coordinates"": [20.647619662647, 39.77579494616]}"
ngAH6I68mAxS8BxMkBT4mpxzbAu,14341966,Aiaia,Other,"{'object': {'nodegoat_id': 'ngAH6I68mAxS8BxMkBT4mpxzbAu', 'object_id': 14341966, 'object_name': 'Aiaia', 'object_name_plain': None, 'object_name_style': [], 'object_style': [], 'object_sources': [], 'object_version': '', 'object_dating': '2023-02-14T16:16:50Z'}, 'object_definitions': {'35464': {'object_description_id': 35464, 'object_definition_ref_object_id': None, 'object_definition_value': 'Aiaia', 'object_definition_sources': [], 'object_definition_style': []}, '35470': {'object_description_id': 35470, 'object_definition_ref_object_id': 11945199, 'object_definition_value': 'None', 'object_definition_sources': [], 'object_definition_style': []}, '37737': {'object_description_id': 37737, 'object_definition_ref_object_id': 12433933, 'object_definition_value': 'Other', 'object_definition_sources': [], 'object_definition_style': []}, '35467': {'object_description_id': 35467, 'object_definition_ref_object_id': None, 'object_definition_value': 'https://topostext.org/place/411127IKir', 'object_definition_sources': [], 'object_definition_style': []}, '45617': {'object_description_id': 45617, 'object_definition_ref_object_id': [14186481], 'object_definition_value': ['Island'], 'object_definition_sources': [], 'object_definition_style': []}, '35469': {'object_description_id': 35469, 'object_definition_ref_object_id': None, 'object_definition_value': ""δώματα Κίρκης - Aiaia/Isle of Circe, Aiaia or Circe's Isle, where men turn into pigs, location debatable - mythical place"", 'object_definition_sources': [], 'object_definition_style': []}, '45313': {'object_description_id': 45313, 'object_definition_ref_object_id': [], 'object_definition_value': [], 'object_definition_sources': [], 'object_definition_style': []}, '38059': {'object_description_id': 38059, 'object_definition_ref_object_id': [], 'object_definition_value': [], 'object_definition_sources': [], 'object_definition_style': []}, '45314': {'object_description_id': 45314, 'object_definition_ref_object_id': [], 'object_definition_value': [], 'object_definition_sources': [], 'object_definition_style': []}}, 'object_subs': []}"
ngDK6x98pDqV2EaDnD07osaIeER,14341969,Ismaros,Other,"{'object': {'nodegoat_id': 'ngDK6x98pDqV2EaDnD07osaIeER', 'object_id': 14341969, 'object_name': 'Ismaros', 'object_name_plain': None, 'object_name_style': [], 'object_style': [], 'object_sources': [], 'object_version': '', 'object_dating': '2023-02-14T16:24:33Z'}, 'object_definitions': {'35464': {'object_description_id': 35464, 'object_definition_ref_object_id': None, 'object_definition_value': 'Ismaros', 'object_definition_sources': [], 'object_definition_style': []}, '35470': {'object_description_id': 35470, 'object_definition_ref_object_id': 11945199, 'object_definition_value': 'None', 'object_definition_sources': [], 'object_definition_style': []}, '37737': {'object_description_id': 37737, 'object_definition_ref_object_id': 12433933, 'object_definition_value': 'Other', 'object_definition_sources': [], 'object_definition_style': []}, '35465': {'object_description_id': 35465, 'object_definition_ref_object_id': None, 'object_definition_value': 'https://pleiades.stoa.org/places/507409', 'object_definition_sources': [], 'object_definition_style': []}, '35467': {'object_description_id': 35467, 'object_definition_ref_object_id': None, 'object_definition_value': 'https://topostext.org/place/410254UIsm', 'object_definition_sources': [], 'object_definition_style': []}, '45617': {'object_description_id': 45617, 'object_definition_ref_object_id': [13960730], 'object_definition_value': ['Coastal'], 'object_definition_sources': [], 'object_definition_style': []}, '35469': {'object_description_id': 35469, 'object_definition_ref_object_id': None, 'object_definition_value': 'Ἴσμαρος - Ismaros, ancient settlement near Ismaris lake, Rodopi, Thrace. Not archaeologically identified - mythical place', 'object_definition_sources': [], 'object_definition_style': []}, '45313': {'object_description_id': 45313, 'object_definition_ref_object_id': [13814004], 'object_definition_value': ['Literary'], 'object_definition_sources': [], 'object_definition_style': []}, '38059': {'object_description_id': 38059, 'object_definition_ref_object_id': [], 'object_definition_value': [], 'object_definition_sources': [], 'object_definition_style': []}, '45314': {'object_description_id': 45314, 'object_definition_ref_object_id': [], 'object_definition_value': [], 'object_definition_sources': [], 'object_definition_style': []}}, 'object_subs': []}"
ngKR7a68wKRC1LhKuMT40zhDlKe,14341976,Salmydessos,Pontus Euxinus,"{""type"": ""Point"", ""coordinates"": [28.36550427839, 41.453190951954]}"
ngLS7b78xMCD2MifvLE5yaikmLf,14341977,Mariandynoi,Pontus Euxinus,"{""type"": ""Point"", ""coordinates"": [31.441378988729, 41.003526249203]}"
ngBI6v78nBST2CyPlBU59qywcBP,14342167,Bisaltia,Northern Greece,"{""type"": ""Point"", ""coordinates"": [23.460348060058, 40.955313069331]}"
ngEL7y08qEbW1FbcoEN81tbzfGS,14342170,Paphos,Cyprus,"{""type"": ""Point"", ""coordinates"": [32.579086, 34.7053255]}"
ngTA3L38fVALfUqrdVC18iqUuUn,14343733,Pherai,Peloponnese,"{""type"": ""Point"", ""coordinates"": [22.1109392, 37.0377582]}"
ngOV8A08aPbG4PlmyOH8bdljpPC,14345280,Phokis,Phokis,"{""type"": ""Point"", ""coordinates"": [22.3, 38.5]}"
ngUB8M68gULMeVrIeWD41jrlvUq4e,14345286,Argissa,Thessaly,"{""type"": ""Point"", ""coordinates"": [22.3, 39.7]}"
ngEL1E88qEVWrFbuoGX61tbXfFy,14345318,Kalydon,Aitolia,"{""type"": ""Point"", ""coordinates"": [21.5331825, 38.372926]}"
ngNU7Z98zPEF3OkVxOm72ckSoNB,14366079,Nuraghe Santu Antine,,"{""type"": ""Point"", ""coordinates"": [8.769753441048302, 40.48651529733679]}"
ngBI9v38nDSTnCyBlBa16qywcBP,14366093,Santa Giusta lagoon,,"{""type"": ""Point"", ""coordinates"": [8.589673766806813, 39.86623167565553]}"
ngAH4E08mBHSnBxAkB183pxNbCO,14371040,Nuraghe Sirai,,"{""type"": ""Point"", ""coordinates"": [8.49602627795756, 39.169697849335584]}"
ngOV5A48aOFG4PlmyOH29dlTpPC,14371054,Nuraghe Bau Nuraxi,,"{""type"": ""Point"", ""coordinates"": [9.629766136748128, 40.03109402658634]}"
ngTA5B98fUAL4UqjdTs74iqUuTn,14371059,Su Cungiau 'e Funtà,Sardinia,"{""type"": ""Point"", ""coordinates"": [8.59489403974242, 39.93670315713164]}"
ngIP7y48uKZA6JfEsKB26xfdjKW,14371074,Pani Loriga,,"{""type"": ""Point"", ""coordinates"": [8.689500961377863, 39.09348495603046]}"
ngSZ8q48eTfK9TpGcTL2ehpTtSm,14371084,Lago di Baratz,,"{""type"": ""Point"", ""coordinates"": [8.225456677244274, 40.68044381952257]}"
ngTA3L38fVALgUqrdT41diqMuTn,14371233,Hacımemiş Höyük,Konya Plain,"{""type"": ""Point"", ""coordinates"": [34.091476, 37.505944]}"
ngWD3A68iYDOjXtqgXv49ltLxXK,14371236,Değirmentepe,Konya Plain,"{""type"": ""Point"", ""coordinates"": [34.092942, 37.504191]}"
ngDK4D38pFUV5EaDnEM16saAeER,14371243,Kuyunun Dağı Höyüğü,Konya Plain,"{""type"": ""Point"", ""coordinates"": [34.117987, 37.552716]}"
ngEL4I48qELW7FbuoEN26tbdfFy,14371244,Acıpınar Tepesi Höyüğü,Konya Plain,"{""type"": ""Point"", ""coordinates"": [34.185524, 37.541469]}"
ngHO4H78tIYZ8IeLrIg5rweUiJV,14371247,Cender Mevkii Tepesi,Konya Plain,"{""type"": ""Point"", ""coordinates"": [34.190328, 37.57007]}"
ngJQ4J98vKgBvKgXtKS7tygakKd,14371249,Bağırtlak Pınarı Yerleşimi,Konya Plain,"{""type"": ""Point"", ""coordinates"": [34.201604, 37.521511]}"
ngKR5W08wLBC2LhCuK182zhZlMY,14371250,Narazan Yerleşimi,Konya Plain,"{""type"": ""Point"", ""coordinates"": [34.196459, 37.521797]}"
ngLS5X18xLyD2MiHvLk91aikmLf,14371251,Işıklar Dağı Yerleşimi,Konya Plain,"{""type"": ""Point"", ""coordinates"": [34.127295, 37.582199]}"
ngMT5Y28yNjE5NjIwOF0zbjBnNA,14371252,Işıklar Dağı Mevkii Yerleşimi,Konya Plain,"{""type"": ""Point"", ""coordinates"": [34.137747, 37.58054]}"
ngOV5A48aOFG4PlmyOX2zdlBpOC,14371254,Ereğli Kara Höyük,Konya Plain,"{""type"": ""Point"", ""coordinates"": [34.227077, 37.662301]}"
ngYF1K28kZFQlZvKiZH06nvtzJM,14371312,Nuraghe Gasoru,,"{""type"": ""Point"", ""coordinates"": [9.275743569110787, 39.67142505083486]}"
ngLS2H58xLiD7MifvLk35aiQmNZ,14371325,Nuraghe Su Putzu,,"{""type"": ""Point"", ""coordinates"": [9.28949125614701, 39.65429253722515]}"
ngJQ4J98vKgBvKgXtKC74ygakKd,14371349,Tomba di giganti di Stessei,,"{""type"": ""Point"", ""coordinates"": [9.292400873650935, 39.695141160211534]}"
